ndc_product_code,label_id,id
57627-151,c892e067-5a79-4903-a1f8-d5a9962c1d5c,100151
49035-563,093e0458-9975-456f-8950-8273c8890b3c,123641
65342-1378,e87efa4a-b9f0-4105-9810-d80932241956,75766
37000-865,52232bad-90ce-4f59-8b26-ca4c674df836,138157
53002-1494,556d7dd0-0e3d-4f70-9786-e546a43ef539,29160
68400-491,b3eefba4-0f16-ea83-e053-2995a90aa5b1,142751
24724-030,87b9906a-1e3f-4bd7-9f93-35d20a386315,2880
53808-0994,801e4da1-5459-47d2-b67b-009f0a3247cc,666
46122-173,5fe15468-9619-475c-aae4-52777a08133a,124573
37012-100,630c278f-ae4e-4e71-9cf1-02e8189fde25,78402
70518-3405,a95c18ed-564d-4e77-ac4a-98a9e47df92f,145162
64987-0323,1171cfdb-f263-4983-86ed-8bee56a1d0d3,148928
70934-847,be36129f-d378-2628-e053-2995a90aa934,36756
40032-169,d0f24788-3a28-470c-acf4-2bc5397ae3be,19363
79789-001,ada33c0d-c11a-99f2-e053-2a95a90aaff6,112686
54868-3348,2425f944-15d7-4b84-95a0-6538e843f130,2196
0406-8557,5451bcaa-0aca-4581-bcea-2f9c2a33b260,23891
50436-0096,8fbb2e3d-6354-401d-a403-b2541081e096,12591
43333-493,a62f746c-8b42-1da4-e053-2995a90a3d00,132208
50157-012,f5b0c800-e930-0528-e053-2a95a90a3e71,149572
17575-020,a5a3db93-de47-4685-9c20-dbf0ff30047a,47006
36800-344,01e90106-4f97-4ae4-8d48-3e5adffd716b,93069
77386-904,ab97cc66-dd63-77ad-e053-2a95a90a4503,141632
0003-2327,2265ef30-253e-11df-8a39-0800200c9a66,39818
50268-529,9e7967c8-d323-160d-e053-2995a90a323e,57985
0143-9606,ff73515d-bd55-4eb5-992b-d2138c80887e,23477
11673-900,2f5a9854-e1da-4835-9ca4-556a84428e2f,100038
64304-4304,88cff828-47ed-4b8a-b0fd-4743761efee1,66537
62670-8048,155b1389-95e0-4056-94ed-e6eeefcfa4f2,82382
67877-556,e12d8fee-bd18-4f84-8333-c890f1d132b7,26452
67938-0941,e1274e08-7447-4ca5-a186-e6915246ba0b,83194
82109-121,cffbb6af-5a04-f58a-e053-2995a90a1ae2,145004
11673-707,2068476c-18c7-483b-8e84-0968b2c8a1a0,130956
61360-2037,c9249447-cf33-43e0-b057-c1b25bbd99b3,84447
70518-1483,812ddacc-9562-4dde-8d52-d06ae06e07e9,38940
70518-1462,e0a9ab78-2e79-488c-a9d5-59b109298661,38981
79903-132,0035a4fd-8dd5-4534-a1b5-f510d637f721,146610
55700-882,4b340760-f05b-4af6-892a-fca8cd948fd6,27444
68258-7159,566542fc-6ec1-40e4-b8b1-771eb84b179e,5952
53217-327,a9ccb9b3-4da3-43d9-aa60-38e2baa771e3,12295
43063-915,987786a1-d748-4b42-abb5-62a2f38ef195,53152
65862-626,a8e37688-426c-4290-933d-54a34ae86000,45407
10237-644,e660b0d7-4cc5-4028-bdf5-016b85899728,126793
77755-001,96d22439-d473-4f84-af27-0a2d41b3803e,105341
73663-001,a9bc4b97-17cd-56cf-e053-2995a90aed2d,115251
10147-0882,3bea9961-4d8a-4cf3-8b63-49af2b1fbb5b,49552
76751-711,c19dabfe-de01-2c4d-e053-2a95a90a8dad,138117
69367-188,7e045b3a-f33b-4faa-ab9b-2baec6ff7924,130196
33261-116,41f1e929-7c1f-4b3e-b142-4b7533300ee2,5114
58633-233,ac141a04-3e9a-4641-9c80-b8bdd6a0a81f,79501
20590-001,9a8b2a44-f3d1-42de-94fa-d6876bad7313,108125
50090-1825,b91f40dd-40db-473d-a399-166aeb1ce7e2,11134
68151-2886,cf27cd31-6d29-4e1e-8b4a-09ed797f6571,11181
50730-1404,bee55f17-a3ee-4c5b-b4b4-3e1116c84643,73829
61354-101,ff1df868-610a-81d3-e053-6294a90a7c1c,151245
80969-001,8af4767a-48d9-4c30-a0b9-baafcd19474e,130869
50090-5682,20054147-811c-471a-8ec4-1b2903fe906e,69843
63629-7003,b62837db-1949-4dba-9e2f-714a9f136f5a,63874
68071-4050,56baef33-1dfb-62ff-e054-00144ff88e88,15305
71335-0846,76a04f69-f035-441e-b62c-3fd3c1a40c61,60056
53943-113,4d93a703-c905-4fb3-b772-11c207065d4d,136844
82352-001,cf4c6b70-6946-7252-e053-2a95a90aeef9,134605
61919-605,2823a922-3217-6062-e054-00144ff88e88,22522
10107-240,c453b06e-f9b0-4099-949a-6f5d2a8577e8,120236
80991-002,b32ecc9c-ea0f-1a2a-e053-2a95a90a58bf,116691
69842-112,45ee2ba3-7f95-7234-e054-00144ff8d46c,128347
61722-330,97ba27af-dfb7-4658-8ebb-9926e87a4230,96243
71786-040,8383294c-af9a-4799-bd36-294b73469164,87728
0603-5063,5fbfe9da-26e8-4705-98f3-42acd3d7b439,36548
71399-2855,5dad0e83-ea40-4c8e-85df-e80b63d7be81,128735
63629-9460,a178bb79-c0dc-4561-93df-8f7bd9d57bae,66710
66794-235,c958aeb4-69ce-c3e2-e053-2a95a90a6d8d,54573
50111-917,8a95cbdb-0601-47a5-9b3a-0c3b0629ceb9,48959
40046-0039,a1b22e6f-5dde-48b0-86f2-305b1bc67c0c,75741
71205-416,6a8cbc12-0725-4462-bb71-0b18cefc19e7,22138
0527-1380,70df9c08-665f-4b12-9b11-e5521ebca3ea,14217
70183-220,1a46614e-05f6-421a-b6f4-d6f8760d643a,70751
0067-6095,39f9feef-4bf2-4f10-9fff-22bbb1d8a471,118983
0363-1214,c3b5d9f7-3e4d-4b27-ac34-3192d21ee2e2,142239
69168-272,7aef00df-816a-4ea2-a2ad-beed66dd2fe4,133708
71335-1481,0fdb6713-8013-4cfe-a776-0c1e9414a91c,23298
50383-775,ff6b27bc-2ed7-4292-b8c8-da910bf68167,26781
43063-962,1a3e389f-391d-4f37-9e34-ce3c6f5fe8c1,53488
49947-003,e4cbc1a1-e3b3-4fd5-a019-df05e13a9aea,141404
63742-040,b7946234-562f-47e5-88a1-07393ce6077d,108636
61354-084,e7760899-8b4a-9a2a-e053-2995a90a2fd5,147099
52056-001,ae597e93-08bb-327e-e053-2a95a90a0ac3,113399
54868-6239,fee44162-aaf2-4e89-9f83-2d3a8ff76760,2594
68343-005,714de9d8-ce31-2274-e053-2995a90afdb0,90363
53217-315,299cf1b6-67ca-46ad-913d-5f474ae7b8a0,10115
31722-111,e8990bfc-e16c-46b2-a3b6-9c9c883aa72a,39158
68083-108,81b2f48d-a05c-4301-8fee-761af220d44f,10652
51672-1323,ba17b0e0-08dc-47b5-ae10-4d4e5123161d,20998
74589-003,a48622a2-2fb9-5e76-e053-2995a90ac4b9,103999
50228-162,ddca7d7c-07fe-4df6-83ae-a9c05048b66e,32202
55315-304,12bca56b-a356-472f-a032-0600451c8315,98272
55467-010,a70104a0-1bae-3a7e-e053-2995a90a6f42,106560
69238-1173,20bfb8af-7933-4e5c-a2b5-010659d9125b,56564
64942-1673,8f109574-5a2f-0590-e053-2995a90a29c7,95582
70771-1450,cc45f9bc-4639-4d95-b12d-01f6504592bb,25261
53943-304,972f09a7-2aa1-4b1b-a6dc-2c4578a07803,136901
0056-0470,32d6371e-ba56-4294-b732-6d43627c5c47,52118
11673-258,a9c8ccc2-1654-1594-e053-2995a90aca1c,109456
71872-7266,d1636b56-ad83-4439-e053-2a95a90a135e,51078
30142-220,f71e9c01-59c5-f73b-e053-6394a90aa7b3,149841
73684-150,90e8a597-e70f-4c44-bb2d-2b7f5d4195c0,42939
63187-010,c78f528f-9192-4037-bfb9-ff5718ed26c5,17618
31722-187,1fc35735-569c-4dcd-b6c6-14443a043de5,50721
78433-201,161c2319-71b6-44ba-b45d-c5a191a200db,111465
51514-0306,0f2b43ae-a05b-44d6-b002-ac78fead5d83,79879
61990-0140,8eed2d4d-f40c-02bb-e053-2a95a90a880f,28391
0642-3010,8896031e-7cb4-4376-84b1-97eae5015ec4,3448
76586-108,a7d54895-209b-5e51-e053-2a95a90ae521,107588
77118-904,b980a957-1332-4b54-e053-2a95a90a47b9,121490
59078-138,2a41fdd9-9fa4-4e10-e054-00144ff88e88,83944
72789-179,498f26a1-5030-4f9b-9599-07d50e912d41,56928
75458-0001,a34467aa-2f33-3f06-e053-2a95a90abca7,102665
0904-7058,2df34fa7-9cdc-4be4-ac6f-577122462606,52697
74339-3570,a2a98818-5dfb-503b-e053-2a95a90aa715,101912
65692-1008,864a372c-f3ce-42cd-a600-09ea3a176efd,104443
42858-501,da90618a-5621-4b15-bc48-9dcc631418de,49401
58292-002,64d71408-ba02-4d14-ad81-e97e0c231771,150380
72288-639,130e68d1-9048-49c1-beee-490eecaed2d9,132517
75023-005,aa051319-09f1-57d5-e053-2a95a90adee2,112814
73058-001,52bc9b31-6a51-4593-b453-ea6640b324a1,93751
42912-0153,c3b408ff-f47b-4fee-ade5-5db6e25f4ee0,74433
51191-3015,574dc839-1a61-4f2d-aefd-a2cda65f6a2a,126937
71626-502,19b57e5b-d1ff-4e1f-a94c-91d4a5dda92c,116432
55154-7895,5dc03027-cdaf-461f-87fd-630d382fc723,28963
12027-209,61d08802-588f-1c96-e053-2a91aa0a316f,89138
70000-0515,82ba9a73-60ef-49fd-960f-5ca2bb79555e,133111
24979-026,bb32d681-9a83-431e-9984-a5cee2c94852,12967
74718-0004,a3dcbc46-beef-ad7a-e053-2995a90aacad,106995
61919-003,d92e83ee-b513-487d-b0b2-8287ffd2bc26,23218
0722-7121,bbb86251-9423-40e6-9117-9511ab5fbf63,16580
71942-101,647c15d0-fa50-207d-e053-2a91aa0a9c3e,93869
68071-4695,7ee41cd3-461f-3408-e053-2991aa0a863d,35785
74934-090,c8a872a9-d046-e603-e053-2a95a90a8c7b,130447
71718-002,9c1199ae-c932-4291-b512-c263b9b8f968,89418
71182-0009,86c33a9e-9132-4377-8688-41e5844de62c,150922
68788-9903,098afc02-ac71-4214-9fe1-8b519b173bdf,39978
63874-322,f6b28247-4798-4412-a103-2185a028dd05,520
70518-2596,e6812729-6930-4eda-b4b2-a00ce2d6d7cb,131511
72766-004,ad5f5b29-3769-2ca8-e053-2a95a90a589d,112512
47593-462,3cc1b9ee-bd32-4e87-9062-3cb14db6cb86,87563
82706-005,de9eb2bf-7c32-558e-e053-2995a90a5c83,145663
74997-0007,aca74cae-4900-1245-e053-2a95a90aaf4f,115388
69384-110,1331798d-2677-4806-9b3d-94f1a801669f,146448
14141-210,b56f5883-be57-e0e5-e053-2a95a90adb0c,118436
37012-999,23160f90-6c2a-4d3f-8cd7-419eafb446e9,96857
31720-707,73e6b952-864c-4b07-a686-795e30d47fe9,95494
50090-0845,64aa660d-2d69-48e8-bd0d-4876815d89ff,127006
55146-010,d079194e-93f2-4c9b-98af-bdd10c8ef7b3,105621
77731-104,af0122c3-5f7e-2355-e053-2995a90af432,113900
76150-279,c8eb1ce5-758b-ae53-e053-2995a90a3760,130825
0527-2932,d88845ae-5b7c-465c-982d-8210d37ae190,16031
53217-206,292fea0e-55ee-4f08-ad03-991fe2b4dc42,9860
0071-1205,63cf5651-d52c-4d27-9fd4-ed9cd9724dff,44963
69539-159,2ca3c0d4-e629-4d89-a969-3515a62886c6,42745
50228-319,de700ac1-4048-467e-abb1-238953261a97,41647
64679-720,81661cf9-430b-4f66-88fd-2cbd5b114e3b,11094
62670-6243,8af3f389-2fa3-495d-86d8-1e90c38b9b7c,138704
50580-450,1e528f78-0ced-4a06-935a-84056c921727,133643
54868-4917,3e694bf2-f25a-4762-8b56-306413d6b8ff,77145
71335-0078,0653322d-70c6-45f7-a9d1-41efee1d7387,61281
59779-644,3c55009c-4b3e-135e-e054-00144ff8d46c,135114
51345-050,af7767ba-b49c-4bbe-ac5c-a542de7d964b,77525
49967-422,39e94e53-c34f-46f4-bcf9-e4d5f7a61380,88392
70934-398,8a8270b7-3220-69ce-e053-2a95a90a7341,22228
21695-450,dcb552c1-310a-48af-81ad-a74530531dee,4442
70540-020,313dcdb8-afed-4b97-891e-e14bfa5e5b1f,84262
29500-9815,4d63327c-ec6d-433d-a983-06a9bb4f9cf6,90218
74243-001,a22aca56-92e7-29f6-e053-2a95a90a67af,102130
81813-505,c24dffed-8b4a-d92e-e053-2a95a90af3f8,146524
70677-1001,97ffb6fd-5670-4783-b805-88fe9e43ca96,151331
62135-555,2086bae8-7c3c-4663-93ac-c86407c524c2,66296
77509-065,a5f013df-2ba4-a813-e053-2995a90a2966,106520
73166-104,ac8fcfef-82b4-d5a0-e053-2a95a90acbbc,111860
72578-111,3c393b41-9423-4ea6-8a79-0cbff0693471,65880
13537-751,fcc5613f-fbc0-4e6b-970d-90a37bde21e1,84986
70518-2368,7920fa71-9edf-46df-b1f8-4020d18b6547,45092
43353-493,ba41b963-ec4a-4421-ac93-26654876a6be,4845
17271-107,7c173111-11de-4585-af06-b329fe029036,129076
11856-0025,227d52d3-7000-05b6-e054-00144ff88e88,83686
75308-4302,a45c7cc2-2213-0acc-e053-2a95a90a01a8,103833
49715-011,2836734d-bde8-4e12-89e7-2ef429e12906,76528
33342-176,5ff2cd9e-a579-48f5-845f-c37a68372a34,21195
63187-173,e7542d46-2586-4225-b07d-2633116bfa0a,49224
68462-229,50fcf452-2d21-493e-a1dd-0c6ea9ac6184,38123
83008-012,f66a529d-ba9d-4c8b-b58e-8fbcbcb8a11b,71220
10956-791,d917dd8c-ee34-4ccc-b192-cafafc73ce22,75023
11090-258,c611a0b6-81a4-f5c5-e053-2995a90a1c52,144187
68382-001,a6bb4f0a-1555-4550-a7a4-99609674b1e7,49106
79903-103,6900fabc-2299-48cf-bbda-c92649cfd0e1,140197
41366-053,dceced03-eeb8-fced-e053-2995a90afd5c,145306
78137-001,a5f0d0c6-dc6a-0ae4-e053-2995a90a29df,118696
72162-1390,db024b9c-681f-4503-9fda-1eaa1add4746,73037
86050-4700,02782c71-f41c-49aa-a9b2-2bc589196f1f,152170
23155-003,a04eefaf-ba3c-448d-8ece-4aa9ab2e3508,55972
54726-0500,74a93fad-c707-4b67-88da-f56d04c57323,75189
43063-060,7d766cf7-a21c-4eaf-bbdc-00f2939ef19a,52546
64406-020,2d74414f-6b83-4ea2-9a95-3cecabbce774,62684
68968-0172,685eaf44-5944-4f38-afba-0a4fc0b3462b,56733
51660-204,4e98dd9f-4ab9-4d95-95b0-799ce217da70,93444
72839-507,013d6107-e3b0-0264-e063-6394a90ae1e2,151644
79774-004,999c15ea-37c2-48cf-8c72-9669f5054bda,142987
71288-807,f2096e12-cbeb-4084-9132-17c7ef46b7b9,57456
77142-008,a4ebd821-8e0f-d8da-e053-2995a90af64b,127102
67091-124,78105aca-fea7-449f-b7b2-a996664c2230,135432
50804-113,32c04f3e-59f3-44aa-ad92-672444982710,140470
55154-7146,e5bc696e-040d-4d3e-b38c-9548a38fa936,38316
